step,mean_aspect_ratio,fraction_elongated
100,1.0,0.0
200,5.0,1.0
300,5.0,1.0
400,5.0,1.0
500,5.0,1.0
600,5.0,1.0
700,5.0,1.0
800,4.999750000000001,0.9999375
900,5.0,1.0
1000,5.0,1.0
1100,5.0,1.0
1200,5.0,1.0
1300,5.0,1.0
1400,5.0,1.0
1500,5.0,1.0
1600,5.0,1.0
1700,5.0,1.0
1800,5.0,1.0
1900,5.0,1.0
2000,4.999875,0.9999687500000001
2100,4.999874999999999,0.99996875
2200,5.0,1.0
2300,4.999874999999999,0.99996875
2400,5.0,1.0
2500,5.0,1.0
2600,5.0,1.0
2700,4.999874999999999,0.99996875
2800,4.999875,0.9999687500000001
2900,5.0,1.0
3000,5.0,1.0
3100,4.999875,0.99996875
3200,5.0,1.0
3300,5.0,1.0
3400,5.0,1.0
3500,4.99975,0.9999375
3600,4.999875,0.99996875
3700,4.999625000000001,0.9999062499999999
3800,4.999625,0.9999062500000001
3900,4.9995,0.9998750000000001
4000,5.0,1.0
4100,4.9995,0.9998749999999998
4200,5.0,1.0
4300,5.0,1.0
4400,5.0,1.0
4500,5.0,1.0
4600,4.999875,0.99996875
4700,4.999875,0.99996875
4800,5.0,1.0
4900,4.999875,0.9999687500000001
5000,4.99975,0.9999374999999999
5100,4.99975,0.9999374999999999
5200,4.999875,0.99996875
5300,5.0,1.0
5400,5.0,1.0
5500,4.999874999999999,0.99996875
5600,4.999750000000001,0.9999375
5700,5.0,1.0
5800,4.999750000000001,0.9999375
5900,5.0,1.0
6000,4.999874999999999,0.99996875
6100,4.999875,0.9999687500000001
6200,4.999875,0.9999687500000001
6300,4.999375,0.99984375
6400,4.999750000000001,0.9999375
6500,4.999750000000001,0.9999375
6600,4.999874999999999,0.9999687500000001
6700,4.999625,0.99990625
6800,4.999874999999999,0.99996875
6900,4.999875,0.99996875
7000,4.999874999999999,0.9999687500000001
7100,5.0,1.0
7200,4.999874999999999,0.99996875
7300,4.999874999999999,0.99996875
7400,5.0,1.0
7500,4.999875,0.9999687500000001
7600,4.999874999999999,0.99996875
7700,5.0,1.0
7800,4.999375,0.99984375
7900,4.999874999999999,0.99996875
8000,4.999499999999999,0.999875
8100,4.999875,0.99996875
8200,4.999375,0.9998437499999999
8300,4.999874999999999,0.99996875
8400,5.0,1.0
8500,5.0,1.0
8600,4.999750000000001,0.9999374999999999
8700,4.999874999999999,0.99996875
8800,4.999625,0.9999062499999999
8900,4.999750000000001,0.9999375
9000,5.0,1.0
9100,5.0,1.0
9200,4.999874999999999,0.99996875
9300,4.999875,0.99996875
9400,4.999750000000001,0.9999375
9500,5.0,1.0
9600,4.999875,0.9999687500000001
9700,4.999625000000001,0.99990625
9800,4.99975,0.9999375
9900,5.0,1.0
10000,5.0,1.0
10100,4.99975,0.9999374999999999
10200,4.999875,0.99996875
10300,4.999625,0.99990625
10400,5.0,1.0
10500,4.999874999999999,0.99996875
10600,5.0,1.0
10700,4.999874999999999,0.99996875
10800,4.999874999999999,0.99996875
10900,4.999874999999999,0.99996875
11000,4.99975,0.9999374999999999
11100,5.0,1.0
11200,4.999875,0.99996875
11300,4.99975,0.9999374999999999
11400,4.999625,0.9999062500000001
11500,5.0,1.0
11600,4.999874999999999,0.99996875
11700,4.999625,0.9999062499999999
11800,4.9995,0.999875
11900,4.99975,0.9999374999999999
12000,5.0,1.0
12100,4.999750000000001,0.9999375
12200,4.999625000000001,0.99990625
12300,4.999874999999999,0.99996875
12400,4.999874999999999,0.99996875
12500,4.999874999999999,0.99996875
12600,4.99975,0.9999375
12700,4.999750000000001,0.9999375
12800,5.0,1.0
12900,4.99975,0.9999374999999999
13000,4.999874999999999,0.99996875
13100,4.999874999999999,0.9999687500000001
13200,4.999875,0.9999687500000001
13300,4.999625,0.99990625
13400,4.999625,0.9999062499999999
13500,4.99975,0.9999374999999999
13600,4.999750000000001,0.9999375
13700,5.0,1.0
13800,4.999625,0.99990625
13900,4.9995,0.999875
14000,4.99975,0.9999374999999999
14100,4.999874999999999,0.9999687500000001
14200,4.99975,0.9999374999999999
14300,4.999625,0.99990625
14400,5.0,1.0
14500,4.999750000000001,0.9999374999999999
14600,5.0,1.0
14700,5.0,1.0
14800,4.999874999999999,0.9999687500000001
14900,4.999750000000001,0.9999374999999999
15000,5.0,1.0
15100,4.999875,0.9999687500000001
15200,5.0,1.0
15300,5.0,1.0
15400,4.999875,0.9999687500000001
15500,4.999750000000001,0.9999375
15600,4.99975,0.9999374999999999
15700,4.999875,0.9999687500000001
15800,5.0,1.0
15900,5.0,1.0
16000,4.99925,0.9998125
16100,4.99975,0.9999374999999999
16200,4.999750000000001,0.9999375
16300,4.999874999999999,0.99996875
16400,4.999874999999999,0.99996875
16500,4.999625,0.99990625
16600,5.0,1.0
16700,4.99975,0.9999374999999999
16800,5.0,1.0
16900,4.99975,0.9999374999999999
17000,4.999625,0.99990625
17100,4.999875,0.99996875
17200,4.99975,0.9999374999999999
17300,4.999875,0.9999687500000001
17400,5.0,1.0
17500,4.999250000000001,0.9998125
17600,5.0,1.0
17700,4.999874999999999,0.9999687500000001
17800,4.99975,0.9999374999999999
17900,4.99975,0.9999374999999999
18000,4.99975,0.9999374999999999
18100,4.999874999999999,0.9999687500000001
18200,4.999875,0.99996875
18300,4.999874999999999,0.99996875
18400,5.0,1.0
18500,5.0,1.0
18600,4.99975,0.9999374999999999
18700,4.999500000000001,0.999875
18800,4.999625,0.9999062500000001
18900,5.0,1.0
19000,5.0,1.0
19100,5.0,1.0
19200,5.0,1.0
19300,4.999875,0.99996875
19400,4.9995,0.999875
19500,4.99925,0.9998124999999999
19600,4.999750000000001,0.9999375
19700,4.999874999999999,0.9999687500000001
19800,4.999750000000001,0.9999375
19900,5.0,1.0
20000,4.999875,0.9999687500000001
20100,4.999874999999999,0.9999687500000001
20200,4.999625,0.9999062499999999
20300,4.999375,0.9998437499999998
20400,4.999874999999999,0.99996875
20500,4.999874999999999,0.99996875
20600,5.0,1.0
20700,5.0,1.0
20800,4.999625,0.99990625
20900,4.999625,0.9999062499999999
21000,5.0,1.0
21100,4.999875,0.9999687500000001
21200,4.999874999999999,0.9999687500000001
21300,4.99975,0.9999374999999999
21400,4.999750000000001,0.9999375
21500,4.999625000000001,0.99990625
21600,5.0,1.0
21700,4.999874999999999,0.99996875
21800,4.999625,0.99990625
21900,4.99975,0.9999375
22000,4.99975,0.9999374999999999
22100,4.999874999999999,0.99996875
22200,4.99975,0.9999374999999999
22300,4.9995,0.9998750000000001
22400,4.999875,0.9999687500000001
22500,4.999874999999999,0.99996875
22600,5.0,1.0
22700,4.999874999999999,0.99996875
22800,5.0,1.0
22900,5.0,1.0
23000,4.999625,0.99990625
23100,4.999750000000001,0.9999375
23200,4.999874999999999,0.99996875
23300,4.99975,0.9999375
23400,4.999874999999999,0.99996875
23500,4.999750000000001,0.9999375
23600,4.999625,0.99990625
23700,4.999499999999999,0.999875
23800,4.999375000000001,0.9998437499999999
23900,4.999875,0.99996875
24000,5.0,1.0
24100,4.999375000000001,0.99984375
24200,4.999874999999999,0.99996875
24300,4.999874999999999,0.9999687500000001
24400,4.999875,0.9999687500000001
24500,4.999625,0.99990625
24600,5.0,1.0
24700,4.99975,0.9999375
24800,5.0,1.0
24900,4.999875,0.99996875
25000,5.0,1.0
25100,4.999874999999999,0.99996875
25200,4.999875,0.99996875
25300,5.0,1.0
25400,4.999875,0.99996875
25500,4.999375000000001,0.99984375
25600,4.999875,0.9999687500000001
25700,5.0,1.0
25800,4.999750000000001,0.9999375
25900,4.999750000000001,0.9999375
26000,5.0,1.0
26100,4.99975,0.9999374999999999
26200,4.999874999999999,0.99996875
26300,4.999625,0.9999062499999999
26400,5.0,1.0
26500,4.999625000000001,0.99990625
26600,5.0,1.0
26700,5.0,1.0
26800,5.0,1.0
26900,4.999874999999999,0.9999687500000001
27000,4.999874999999999,0.9999687500000001
27100,5.0,1.0
27200,4.999875,0.99996875
27300,4.999875,0.99996875
27400,4.999874999999999,0.99996875
27500,4.999874999999999,0.99996875
27600,4.99975,0.9999374999999999
27700,4.99975,0.9999374999999999
27800,4.999750000000001,0.9999375
27900,4.999750000000001,0.9999374999999999
28000,4.999750000000001,0.9999375
28100,4.999625,0.99990625
28200,4.999750000000001,0.9999375
28300,4.999375,0.9998437499999999
28400,4.999499999999999,0.9998750000000001
28500,4.9995,0.999875
28600,4.9995,0.999875
28700,4.999874999999999,0.99996875
28800,4.999625,0.99990625
28900,4.999875,0.99996875
29000,4.999874999999999,0.99996875
29100,4.999875,0.99996875
29200,4.9995,0.999875
29300,4.999625,0.99990625
29400,4.999625,0.99990625
29500,4.999375000000001,0.9998437499999999
29600,4.999625,0.99990625
29700,4.999875,0.9999687500000001
29800,4.999625,0.99990625
29900,5.0,1.0
30000,4.999875,0.99996875
